regime,radius,radius_over_lc,total,temporal,spatial,mc_total,mc_se,mc_ci_low,mc_ci_high,variance_total,mT,mS
interior,0.548,0.548,0.41754279642607806,0.2396679247391179,0.17787487168696017,0.41318240054893934,0.002600490990885933,0.40808543820680293,0.41827936289107576,0.41754279642607806,0.5,0.6107740469017493
interior,0.55,0.55,0.417415593838354,0.24042787677503152,0.1769877170633225,0.4210089129607724,0.002657238747797492,0.41580072501508936,0.4262171009064555,0.417415593838354,0.5,0.6075951061903805
interior,0.552,0.552,0.4172920563805882,0.24118706923875866,0.1761049871418295,0.41908407470452863,0.0026690150827626976,0.41385280514231376,0.4243153442667435,0.4172920563805882,0.5,0.6044365417364216
interior,0.554,0.554,0.41717216274367896,0.24194550288949168,0.17522665985418726,0.41721336581424984,0.00263285573541639,0.4120529685728337,0.422373763055666,0.41717216274367896,0.5,0.6012981832819511
interior,0.556,0.556,0.4170558917278322,0.24270317848566447,0.1743527132421677,0.4199607706865739,0.002635780548430473,0.4147946408116502,0.4251269005614976,0.4170558917278322,0.5,0.5981798624192117
interior,0.558,0.558,0.41694322224201275,0.24346009678495262,0.1734831254570601,0.4152083137460397,0.0026321023018194348,0.41004939323447365,0.4203672342576058,0.41694322224201275,0.5,0.5950814125655143
interior,0.56,0.56,0.416834133303399,0.24421625854427453,0.1726178747591245,0.4175644144969753,0.0026510357243203905,0.41236838447730734,0.42276044451664324,0.416834133303399,0.5,0.5920026689385475
interior,0.562,0.562,0.4167286040368404,0.24497166451979202,0.17175693951704837,0.41500313902443153,0.002648848865315615,0.4098113952484129,0.42019488280045014,0.4167286040368404,0.5,0.5889434685320891
interior,0.5640000000000001,0.5640000000000001,0.41662661367431697,0.24572631546691104,0.17090029820740593,0.4155668362032014,0.002601571392633999,0.41046775627363874,0.42066591613276405,0.41662661367431697,0.5,0.5859036500921092
interior,0.5660000000000001,0.5660000000000001,0.4165281415544025,0.24648021214028282,0.17004792941411967,0.41794119575242766,0.0026266516556610877,0.41279295850733194,0.4230894329975234,0.4165281415544025,0.5,0.5828830540932586
interior,0.5680000000000001,0.5680000000000001,0.41643316712172923,0.24723335529380375,0.16919981182792548,0.4164538460429624,0.0026473938891593512,0.41126495402021,0.42164273806571473,0.41643316712172923,0.5,0.5798815227157359
interior,0.5700000000000001,0.5700000000000001,0.4163416699264568,0.24798574568061738,0.16835592424583945,0.41326539324132455,0.0026227803861174404,0.4081247436845344,0.4184060427981147,0.4163416699264568,0.5,0.5768988998225244
interior,0.5720000000000001,0.5720000000000001,0.4162536296237421,0.24873738405311396,0.16751624557062814,0.42182088902912973,0.0026437674479392577,0.4166391048311688,0.4270026732270907,0.4162536296237421,0.5,0.5739350309369953
interior,0.5740000000000001,0.5740000000000001,0.4161690259732129,0.24948827116293204,0.1666807548102809,0.4121046299053179,0.0026043196572913332,0.4070001633770269,0.4172090964336089,0.4161690259732129,0.5,0.5709897632208645
interior,0.5760000000000001,0.5760000000000001,0.4160878388384439,0.25023840776095874,0.16584943107748518,0.4171501657478867,0.002630586805115221,0.4119942156098609,0.42230611588591255,0.4160878388384439,0.5,0.5680629454525032
interior,0.578,0.578,0.4160100481864351,0.25098779459733067,0.16502225358910444,0.41469827037545437,0.002639931976614119,0.4095240037012907,0.419872537049618,0.4160100481864351,0.5,0.5651544280055927
interior,0.58,0.58,0.4159356340870931,0.25173643242143473,0.16419920166565835,0.41452581235601166,0.0026491965932531393,0.4093333870332355,0.4197182376787878,0.4159356340870931,0.5,0.5622640628281131
interior,0.582,0.582,0.41586457671271493,0.25248432198190895,0.16338025473080595,0.41329318346401683,0.002599064040514405,0.4081990179446086,0.41838734898342506,0.41586457671271493,0.5,0.5593917034216687
interior,0.584,0.584,0.41579685633747404,0.25323146402664287,0.16256539231083117,0.41765488033860115,0.002651245764662665,0.4124584386398623,0.42285132203734,0.41579685633747404,0.5,0.5565372048211353
interior,0.586,0.586,0.41573245333690967,0.2539778593027785,0.16175459403413114,0.4159974367236217,0.0026461239291665673,0.41081103382245526,0.42118383962478817,0.41573245333690967,0.5,0.5537004235746288
interior,0.588,0.588,0.415671348187418,0.25472350855671133,0.1609478396307067,0.4184953078187289,0.0026815952764834834,0.4132393810768213,0.4237512345606365,0.415671348187418,0.5,0.5508812177237862
interior,0.59,0.59,0.4156135214657463,0.2554684125340906,0.16014510893165573,0.4184984790330955,0.0026713620372345328,0.41326260944011584,0.4237343486260752,0.4156135214657463,0.5,0.5480794467843556
interior,0.592,0.592,0.4155589538484893,0.2562125719798204,0.15934638186866892,0.41535254336892974,0.002626200970478642,0.4102051894667916,0.4204998972710679,0.4155589538484893,0.5,0.5452949717270882
interior,0.594,0.594,0.4155076261115883,0.25695598763806016,0.15855163847352813,0.41465053246510414,0.0026271204204063167,0.40950137644110773,0.41979968848910054,0.4155076261115883,0.5,0.5425276549589269
interior,0.596,0.596,0.41545951912983276,0.25769866025222565,0.1577608588776071,0.4185334159088261,0.0026628280569011864,0.4133142729172998,0.4237525589003524,0.41545951912983276,0.5,0.5397773603044868
interior,0.598,0.598,0.41541461387636425,0.25844059056498947,0.15697402331137475,0.4207145783784773,0.0026684981317486862,0.4154843220402499,0.42594483471670475,0.41541461387636425,0.5,0.5370439529878217
interior,0.6,0.6,0.41537289142218303,0.2591817793182821,0.1561911121039009,0.4169856216503395,0.002626785265477879,0.4118371225300028,0.42213412077067614,0.41537289142218303,0.5,0.5343272996144722
interior,0.602,0.602,0.41533433293565697,0.2599222272532924,0.15541210568236458,0.412501453182489,0.0026193954633261123,0.4073674380743698,0.41763546829060816,0.41533433293565697,0.5,0.5316272681537886
interior,0.604,0.604,0.4152989196820328,0.2606619351104681,0.15463698457156475,0.4212255514500889,0.0026491859110445055,0.41603314706444167,0.4264179558357361,0.4152989196820328,0.5,0.5289437279215266
interior,0.606,0.606,0.41526663302295064,0.2614009036295174,0.1538657293934332,0.41381170094085634,0.002603407078125428,0.4087090230677305,0.4189143788139822,0.41526663302295064,0.5,0.5262765495627082
interior,0.608,0.608,0.41523745441595916,0.2621391335494089,0.1530983208665503,0.4127105148651493,0.002623152942191169,0.4075691350984546,0.417851894631844,0.41523745441595916,0.5,0.5236256050347443
interior,0.61,0.61,0.41521136541403525,0.2628766256083722,0.152334739805663,0.41406821101609065,0.002621076922978698,0.4089309002470524,0.4192055217851289,0.41521136541403525,0.5,0.5209907675908144
interior,0.612,0.612,0.4151883476651049,0.26361338054389993,0.15157496712120494,0.41245610464678756,0.0025810499972489464,0.40739724665217963,0.4175149626413955,0.4151883476651049,0.5,0.5183719117634983
interior,0.614,0.614,0.4151683829115661,0.2643493990927467,0.15081898381881945,0.4183429615232893,0.0026415389145508198,0.4131655452507697,0.4235203777958089,0.4151683829115661,0.5,0.5157689133486562
interior,0.616,0.616,0.4151514529898158,0.26508468199093127,0.15006677099888455,0.4142127770468837,0.0026237374613634406,0.40907025162261135,0.41935530247115604,0.4151514529898158,0.5,0.5131816493895518
interior,0.618,0.618,0.4151375398297773,0.26581922997373664,0.14931830985604064,0.41326013504676595,0.0026068450928009596,0.40815071866487607,0.41836955142865584,0.4151375398297773,0.5,0.5106099981612153
interior,0.62,0.62,0.4151266254544309,0.26655304377571076,0.14857358167872012,0.41684203236042283,0.002650241662559752,0.4116475587018057,0.42203650601903997,0.4151266254544309,0.5,0.5080538391550403
interior,0.622,0.622,0.41511869197934737,0.26728612413066755,0.14783256784867982,0.4159251024978159,0.00262286333943913,0.4107842903525152,0.4210659146431166,0.41511869197934737,0.5,0.505513053063613
interior,0.624,0.624,0.4151137216122227,0.26801847177168736,0.14709524984053532,0.41567775285887476,0.0026430078688139923,0.41049745743599936,0.42085804828175016,0.4151137216122227,0.5,0.502987521765767
interior,0.626,0.626,0.415111696652416,0.26875008743111795,0.14636160922129804,0.4168143668579792,0.002614090158568311,0.4116907501471853,0.42193798356877305,0.415111696652416,0.5,0.5004771283118621
interior,0.628,0.628,0.4151125994904894,0.26948097184057507,0.14563162764991433,0.4116556199446447,0.0025842051425355307,0.4065905778652751,0.41672066202401437,0.4151125994904894,0.5,0.49798175690928154
interior,0.63,0.63,0.41511641260775,0.2702111257309432,0.14490528687680684,0.41880898285851753,0.0026386631580367485,0.4136372030687655,0.42398076264826956,0.41511641260775,0.5,0.49550129290814465
interior,0.632,0.632,0.41512311857579465,0.27094054983237625,0.14418256874341842,0.41540873793572436,0.0026184125484553684,0.41027664934075186,0.42054082653069685,0.41512311857579465,0.5,0.49303562278723145
interior,0.634,0.634,0.4151327000560564,0.27166924487429833,0.14346345518175807,0.41880773323664094,0.002656664419277886,0.4136006709748563,0.4240147954984256,0.4151327000560564,0.5,0.4905846341401145
interior,0.636,0.636,0.41514513979935397,0.27239721158540453,0.1427479282139494,0.4149539592359508,0.0026372377049982223,0.40978497333415426,0.42012294513774734,0.41514513979935397,0.5,0.4881482156614955
interior,0.638,0.638,0.41516042064544256,0.27312445069366176,0.14203596995178083,0.4172376990997872,0.0026310841912335816,0.4120807740849694,0.422394624114605,0.41516042064544256,0.5,0.4857262571337427
interior,0.64,0.64,0.41517852552256784,0.27385096292630906,0.14132756259625878,0.41635228987409173,0.0026332050271175257,0.4111912080209414,0.42151337172724207,0.41517852552256784,0.5,0.4833186494136255
interior,0.642,0.642,0.41519943744702126,0.27457674900985884,0.14062268843716244,0.41384379788062853,0.0026233109072535403,0.40870210850241157,0.4189854872588455,0.41519943744702126,0.5,0.4809252844192434
interior,0.644,0.644,0.4152231395226983,0.2753018096700971,0.13992132985260117,0.41636915406822717,0.0026442095583342107,0.4111865033338921,0.4215518048025622,0.4152231395226983,0.5,0.4785460551171458
interior,0.646,0.646,0.41524961494065843,0.2760261456320847,0.1392234693085737,0.4137311653120206,0.0026272037850734193,0.4085818458932767,0.4188804847307645,0.41524961494065843,0.5,0.4761808555096379
interior,0.648,0.648,0.4152788469786879,0.27674975762015763,0.13852908935853026,0.41334331767260984,0.002614275823527993,0.408219337058495,0.4184672982867247,0.4152788469786879,0.5,0.4738295806222735
interior,0.65,0.65,0.41531081900086364,0.2774726463579278,0.13783817264293582,0.4154240444733118,0.0026406555030768506,0.4102483596872812,0.42059972925934247,0.41531081900086364,0.5,0.47149212649152616
interior,0.652,0.652,0.4153455144571207,0.27819481256828416,0.13715070188883655,0.41523630159247443,0.002611740850229315,0.410117289526025,0.42035531365892387,0.4153455144571207,0.5,0.46916839015264084
interior,0.654,0.654,0.4153829168828207,0.27891625697339295,0.13646665990942775,0.41624776848777695,0.002636173336557106,0.411080868748125,0.4214146682274289,0.4153829168828207,0.5,0.46685826962765875
interior,0.656,0.656,0.4154230098983229,0.27963698029469863,0.13578602960362432,0.41656049666423745,0.002643881358379244,0.41137848920181413,0.42174250412666076,0.4154230098983229,0.5,0.46456166391361614
interior,0.658,0.658,0.41546577720855776,0.2803569832529246,0.1351087939556332,0.4163907639625329,0.0026323803730815627,0.411231298431293,0.42155022949377274,0.41546577720855776,0.5,0.4622784729709113
interior,0.66,0.66,0.41551120260260166,0.28107626656807383,0.13443493603452786,0.4179889012229304,0.0026329016897517926,0.41282841391101693,0.4231493885348439,0.41551120260260166,0.5,0.4600085977118379
interior,0.662,0.662,0.415559269953255,0.2817948309594297,0.13376443899382526,0.41684908239205704,0.0026616449244636843,0.4116322583401082,0.4220659064440059,0.415559269953255,0.5,0.45775193998928315
interior,0.664,0.664,0.415609963216621,0.2825126771455567,0.13309728607106433,0.4188455505459039,0.002662421773218615,0.4136272038703954,0.42406389722141236,0.415609963216621,0.5,0.4555084025855858
interior,0.666,0.666,0.41566326643168844,0.283229805844301,0.13243346058738742,0.4141609570396382,0.002605733336905026,0.4090537196993043,0.41926819437997204,0.41566326643168844,0.5,0.4532778892015536
interior,0.668,0.668,0.41571916371991424,0.2839462177727915,0.13177294594712272,0.41703158174116245,0.002656752860910713,0.41182434613377744,0.42223881734854746,0.41571916371991424,0.5,0.45106030444563455
interior,0.67,0.67,0.41577763928481,0.2846619136474401,0.1311157256373699,0.41813601832016145,0.002640452362465795,0.41296073168972847,0.42331130495059444,0.41577763928481,0.5,0.44885555382324427
interior,0.672,0.672,0.4158386774115297,0.28537689418394274,0.13046178322758695,0.41955112044967524,0.0026382833350663327,0.4143800851129452,0.42472215578640526,0.4158386774115297,0.5,0.44666354372624084
interior,0.674,0.674,0.41590226246645956,0.28609116009728,0.1298111023691796,0.41546394858286717,0.0026448552562761585,0.4102800322805659,0.4206478648851684,0.41590226246645956,0.5,0.44448418142255
interior,0.676,0.676,0.4159683788968102,0.28680471210171776,0.12916366679509245,0.41494021409011317,0.002605289433388454,0.4098338468006718,0.42004658137955453,0.4159683788968102,0.5,0.4423173750459348
interior,0.678,0.678,0.4160370112302107,0.2875175509108082,0.12851946031940248,0.4159343854132538,0.002634731064148358,0.410770312527523,0.42109845829898457,0.4160370112302107,0.5,0.44016303358590975
interior,0.68,0.68,0.41610814407430463,0.28822967723739035,0.12787846683691426,0.41801273261676614,0.0026388122346856866,0.4128406606367822,0.42318480459675006,0.41610814407430463,0.5,0.43802106687779435
interior,0.682,0.682,0.4161817621163475,0.2889410917935903,0.12724067032275724,0.41899522764072966,0.0026630362078159634,0.41377567667341036,0.42421477860804896,0.4161817621163475,0.5,0.4358913855929066
interior,0.684,0.684,0.4162578501228082,0.28965179529082274,0.12660605483198545,0.4145717031356197,0.002615222296940903,0.40944586743361555,0.41969753883762384,0.4162578501228082,0.5,0.43377390122889337
interior,0.686,0.686,0.41633639293896985,0.2903617884397913,0.1259746044991785,0.4183183194443316,0.002646435181276832,0.413131306489029,0.4235053323996342,0.41633639293896985,0.5,0.4316685261001928
interior,0.6880000000000001,0.6880000000000001,0.4164173754885345,0.2910710719504893,0.1253463035380452,0.4173274195074454,0.0026433219364632664,0.41214650851197737,0.4225083305029134,0.4164173754885345,0.5,0.4295751733286315
interior,0.6900000000000001,0.6900000000000001,0.4165007827732289,0.2917796465322,0.12472113624102887,0.41424652134772827,0.00263064169312695,0.40909046362919943,0.4194025790662571,0.4165007827732289,0.5,0.4274937568341493
interior,0.6920000000000001,0.6920000000000001,0.41658659987241287,0.2924875128934984,0.12409908697891445,0.41604055877123436,0.0026541779113059033,0.4108383700650748,0.42124274747739393,0.41658659987241287,0.5,0.42542419132565384
interior,0.6940000000000001,0.6940000000000001,0.4166748119426885,0.29319467174225056,0.12348014020043797,0.41942257541825617,0.0026417134834394577,0.41424481699071486,0.4246003338457975,0.4166748119426885,0.5,0.42336639229199924
interior,0.6960000000000001,0.6960000000000001,0.4167654042175134,0.2939011237856156,0.12286428043189777,0.4154218991575556,0.0026529259580536243,0.41022216427977054,0.4206216340353407,0.4167654042175134,0.5,0.42132027599309
interior,0.6980000000000001,0.6980000000000001,0.41685836200681325,0.2946068697300457,0.12225149227676758,0.41894819929380833,0.0026626951508160425,0.4137293167982089,0.42416708178940776,0.41685836200681325,0.5,0.41928575945110585
interior,0.7000000000000001,0.7000000000000001,0.4169536706965981,0.29531191028128656,0.12164176041531156,0.415624770070395,0.0026295594414746963,0.4104708335651046,0.4207787065756854,0.4169536706965981,0.5,0.4172627604418461
interior,0.7020000000000001,0.7020000000000001,0.4170513157485805,0.29601624614437905,0.12103506960420146,0.41515229632696843,0.0026162247433020322,0.4100244958300964,0.42028009682384043,0.4170513157485805,0.5,0.41525119748619366
interior,0.704,0.704,0.41715128269979446,0.29671987802365907,0.12043140467613538,0.41296578829796315,0.002635684091382055,0.40779984747885434,0.41813172911707197,0.41715128269979446,0.5,0.4132509898416925
interior,0.706,0.706,0.4172535571622171,0.29742280662275844,0.11983075053945866,0.42086548527931744,0.002649049348968866,0.41567334855533844,0.42605762200329644,0.4172535571622171,0.5,0.41126205749424205
interior,0.708,0.708,0.4173581248223926,0.298125032644606,0.11923309217778659,0.4157566859606452,0.002629810283765524,0.41060225780446474,0.42091111411682564,0.4173581248223926,0.5,0.4092843211499023
interior,0.71,0.71,0.41746497144105665,0.29882655679142756,0.11863841464962907,0.4139973838433607,0.002630738963199271,0.4088411354754901,0.4191536322112313,0.41746497144105665,0.5,0.40731770222681035
interior,0.712,0.712,0.4175740828527645,0.29952737976474764,0.11804670308801686,0.4221370759665575,0.002664920434503955,0.4169138319149297,0.42736032001818525,0.4175740828527645,0.5,0.405362122847205
interior,0.714,0.714,0.41768544496551907,0.30022750226538897,0.11745794270013012,0.4224972001016324,0.002685933514848506,0.4172327704125293,0.42776162979073545,0.41768544496551907,0.5,0.40341750582955976
interior,0.716,0.716,0.4177990437604028,0.3009269249934743,0.1168721187669285,0.42157654485405255,0.002643997306400644,0.4163943101335073,0.4267587795745978,0.4177990437604028,0.5,0.4014837746808211
interior,0.718,0.718,0.4179148652912096,0.30162564864842645,0.11628921664278313,0.4119525694332266,0.0026285437690366283,0.4068006236459148,0.41710451522053843,0.4179148652912096,0.5,0.399560853588749
interior,0.72,0.72,0.41803289568407953,0.302323673928969,0.11570922175511057,0.41701610345872075,0.002648676482790643,0.4118246975524511,0.4222075093649904,0.41803289568407953,0.5,0.3976486674143626
interior,0.722,0.722,0.4181531211371357,0.3030210015331273,0.11513211960400842,0.4214969180732988,0.0026770909882928937,0.41624981973624475,0.42674401641035287,0.4181531211371357,0.5,0.3957471416844841
interior,0.724,0.724,0.41827552792012185,0.303717632158229,0.11455789576189285,0.4143212399673428,0.002625986649316901,0.4091743061346817,0.41946817380000395,0.41827552792012185,0.5,0.3938562025843829
interior,0.726,0.726,0.4184001023740428,0.3044135665009049,0.11398653587313787,0.41941180321070975,0.0026676395492781007,0.4141832296941247,0.4246403767272948,0.4184001023740428,0.5,0.391975776950517
interior,0.728,0.728,0.4185268309108059,0.3051088052570894,0.11341802565371652,0.42309760043533534,0.002673863687679755,0.417856827607483,0.4283383732631877,0.4185268309108059,0.5,0.39010579226337083
interior,0.73,0.73,0.41865570001286484,0.3058033491220211,0.11285235089084374,0.4170924701757244,0.00265025490082596,0.41189797057010546,0.4222869697813433,0.41865570001286484,0.5,0.38824617664038713
interior,0.732,0.732,0.41878669623286513,0.3064971987902442,0.11228949744262094,0.42066542665595785,0.002657947139328295,0.4154558502628744,0.4258750030490413,0.41878669623286513,0.5,0.3863968588289924
interior,0.734,0.734,0.41891980619329094,0.3071903549556083,0.11172945123768262,0.4160844027820041,0.0026505369586685007,0.4108893503430138,0.42127945522099436,0.41891980619329094,0.5,0.3845577681997139
interior,0.736,0.736,0.4190550165861141,0.3078828183112696,0.11117219827484447,0.42007942330829995,0.0026572988497021726,0.4148711175628837,0.4252877290537162,0.4190550165861141,0.5,0.3827288347393868
interior,0.738,0.738,0.41919231417244496,0.3085745895496915,0.11061772462275345,0.4208454197136548,0.0026830061222245408,0.4155867277140947,0.4261041117132149,0.41919231417244496,0.5,0.38090998904445095
interior,0.74,0.74,0.41933168578218466,0.3092656693626453,0.11006601641953932,0.41745344828127035,0.00262530982613,0.41230784102205553,0.42259905554048516,0.41933168578218466,0.5,0.3791011623143339
interior,0.742,0.742,0.4194731183136793,0.309956058441211,0.1095170598724683,0.41763784784615804,0.0026699783989973234,0.4124046901841233,0.4228710055081928,0.4194731183136793,0.5,0.37730228634492163
interior,0.744,0.744,0.4196165987333757,0.3106457574757776,0.10897084125759811,0.420193687008681,0.0026641261146132544,0.414971999824039,0.425415374193323,0.4196165987333757,0.5,0.37551329352211305
interior,0.746,0.746,0.41976211407547914,0.31133476715604425,0.10842734691943492,0.419245512592159,0.0026429240039862563,0.4140653815443459,0.42442564363997204,0.41976211407547914,0.5,0.37373411681545904
interior,0.748,0.748,0.4199096514416125,0.31202308817102054,0.107886563270592,0.41783810981787467,0.002670883797088205,0.4126031775755818,0.42307304206016755,0.4199096514416125,0.5,0.37196468977188285
interior,0.75,0.75,0.4200591980004777,0.31271072120902776,0.10734847679144992,0.41759523053780695,0.002629681827816824,0.412441054155286,0.4227494069203279,0.4200591980004777,0.5,0.37020494650948294
interior,0.752,0.752,0.4202107409875177,0.313397666957699,0.10681307402981871,0.4172091168485982,0.002657948818525382,0.41199953716428844,0.4224186965329079,0.4202107409875177,0.5,0.36845482171141475
interior,0.754,0.754,0.42036426770458124,0.31408392610397984,0.10628034160060142,0.4220714496613686,0.0026682439679926256,0.41684169148410305,0.4273012078386342,0.42036426770458124,0.5,0.3667142506198506
interior,0.756,0.756,0.42051976551958925,0.3147694993341297,0.10575026618545959,0.41674773371573276,0.002637414602586127,0.4115784010946639,0.4219170663368016,0.42051976551958925,0.5,0.3649831690300197
interior,0.758,0.758,0.420677221866202,0.3154543873337218,0.10522283453248021,0.4195715146256568,0.002646338721454921,0.41438469073160517,0.4247583385197084,0.420677221866202,0.5,0.36326151328432105
interior,0.76,0.76,0.42083662424348867,0.31613859078764417,0.10469803345584452,0.42090824331877086,0.0026736615972492916,0.41566786658816224,0.4261486200493795,0.42083662424348867,0.5,0.36154922026651454
interior,0.762,0.762,0.4209979602155986,0.31682211038010033,0.10417584983549825,0.4221288985731452,0.0026602916778815963,0.41691472688449727,0.4273430702617931,0.4209979602155986,0.5,0.35984622739598443
interior,0.764,0.764,0.42116121741143364,0.31750494679460994,0.10365627061682371,0.41443559500487287,0.0026278839838713834,0.40928494239648494,0.4195862476132608,0.42116121741143364,0.5,0.3581524726220762
interior,0.766,0.766,0.42132638352432283,0.31818710071400946,0.10313928281031336,0.42312882252327383,0.002665763608895798,0.41790392584983804,0.4283537191967096,0.42132638352432283,0.5,0.35646789441850596
interior,0.768,0.768,0.42149344631169794,0.3188685728204529,0.10262487349124508,0.4239045170010926,0.0026892381301804446,0.4186336102659389,0.4291754237362463,0.42149344631169794,0.5,0.35479243177783987
interior,0.77,0.77,0.4216623935947715,0.3195493637954123,0.10211302979935916,0.4197808082567916,0.002674507473512652,0.4145387736087068,0.4250228429048764,0.4216623935947715,0.5,0.35312602420604405
